8.075650000000000883e-01,8.775800000000000267e-01,7.870500000000000274e-01,7.965800000000000658e-01,7.490950000000000664e-01
8.765749999999999931e-01,8.977049999999999752e-01,8.921550000000000313e-01,8.616650000000000142e-01,8.008250000000000091e-01
9.467349999999999932e-01,9.290450000000000097e-01,9.146050000000000013e-01,9.412199999999999456e-01,8.985499999999999599e-01
9.425399999999999334e-01,9.356400000000000272e-01,9.212050000000000516e-01,9.424850000000000172e-01,9.018649999999999167e-01
9.568099999999999383e-01,9.422850000000000392e-01,9.450300000000000367e-01,9.546399999999999331e-01,9.122049999999999326e-01
