2.781499999999999945e-02,2.486000000000000015e-02,2.919000000000000067e-02,2.605999999999999983e-02,2.691999999999999948e-02
2.584000000000000186e-02,2.541000000000000203e-02,3.162000000000000227e-02,3.041499999999999759e-02,2.397499999999999978e-02
2.444999999999999951e-02,2.185000000000000137e-02,2.847999999999999837e-02,2.835499999999999826e-02,2.536499999999999866e-02
2.470499999999999780e-02,2.342500000000000138e-02,3.551999999999999602e-02,2.540999999999999856e-02,2.499499999999999986e-02
2.492500000000000271e-02,2.358000000000000027e-02,3.100499999999999784e-02,2.751499999999999779e-02,2.321499999999999952e-02
