9.898150000000000004e-01,9.862500000000000711e-01,9.820499999999999785e-01,9.760999999999999677e-01,9.607299999999999729e-01
9.798900000000000388e-01,9.808900000000000396e-01,9.741049999999999986e-01,9.445200000000000262e-01,9.176500000000000767e-01
9.724650000000000238e-01,9.651099999999999124e-01,9.447699999999999987e-01,9.334949999999999637e-01,7.686399999999999899e-01
9.545300000000001006e-01,9.383999999999999009e-01,8.900200000000000333e-01,8.867500000000000382e-01,6.560550000000000548e-01
9.149300000000000210e-01,8.708350000000000257e-01,7.872200000000000308e-01,7.624349999999999739e-01,4.024950000000000472e-01
