9.886349999999999305e-01,9.815300000000000136e-01,9.803049999999999820e-01,9.796849999999999170e-01,9.591300000000000381e-01
9.751800000000000468e-01,9.762049999999999894e-01,9.718949999999999534e-01,9.438850000000000851e-01,9.166199999999999903e-01
9.703049999999999731e-01,9.584900000000000642e-01,9.354000000000000092e-01,9.250150000000000317e-01,7.485899999999999777e-01
9.157849999999999602e-01,9.296400000000000219e-01,8.680900000000000283e-01,8.774150000000000560e-01,5.195049999999999946e-01
9.027350000000000652e-01,8.567800000000000971e-01,7.411100000000000465e-01,6.441550000000000331e-01,1.120150000000000035e-01
