9.414799999999999836e-01,9.347849999999999770e-01,9.084699999999999998e-01,9.124149999999999761e-01,8.921600000000000641e-01
9.437949999999999395e-01,9.308700000000000863e-01,9.073899999999999189e-01,8.985449999999999271e-01,8.162850000000000383e-01
9.401500000000000412e-01,9.159999999999999254e-01,8.998349999999999405e-01,8.586899999999999533e-01,7.115249999999999631e-01
9.135599999999999277e-01,8.896200000000000774e-01,8.445199999999999374e-01,7.650900000000000478e-01,5.903950000000000031e-01
8.658649999999999958e-01,8.412800000000000278e-01,7.597800000000000109e-01,5.749549999999999939e-01,3.003649999999999931e-01
