0.018730, 0.018500, 0.018150, 0.018085, 0.018205
0.018475, 0.018330, 0.018345, 0.018615, 0.018750
0.018270, 0.018705, 0.018480, 0.018775, 0.018610
0.017370, 0.018385, 0.018505, 0.018070, 0.018930
0.018105, 0.018570, 0.018240, 0.018335, 0.019095
